order_id,order_date,category,sub_category,region,channel,payment_method,quantity,unit_price,discount_pct,sales,profit,customer_segment
200817,2022-07-04,Home & Kitchen,Furniture,West,Online,UPI,1,33.65,5.0,31.97,5.2,Returning
200818,2022-10-11,Home & Kitchen,Furniture,South,Online,UPI,1,194.71,15.0,165.5,42.36,New
200819,2022-09-26,Health,Supplements,East,Online,Netbanking,1,101.73,0.0,101.73,23.02,New
200820,2022-11-17,Electronics,Accessories,South,Retail,Card,3,67.21,5.0,191.55,47.09,New
200821,2023-02-04,Electronics,Audio,North,Online,Netbanking,2,81.22,5.0,154.32,28.07,New
200822,2023-12-15,Fashion,Men,North,Online,Card,1,212.64,0.0,212.64,32.65,New
200823,2023-02-05,Electronics,Phones,North,Online,Card,1,80.0,25.0,60.0,4.53,Returning
200824,2023-10-10,Fashion,Kids,North,Marketplace,Card,1,98.37,15.0,83.61,19.45,New
200825,2023-07-24,Sports,Outdoor,West,Marketplace,UPI,1,125.86,25.0,94.39,0.94,New
200826,2023-11-11,Fashion,Men,North,Online,UPI,2,188.62,0.0,377.24,13.06,Returning
200827,2023-10-04,Sports,Fitness,North,Online,Netbanking,1,68.2,10.0,61.38,3.1,Returning
200828,2022-01-04,Home & Kitchen,Kitchenware,East,Online,COD,1,113.37,0.0,113.37,29.74,New
200829,2022-01-12,Home & Kitchen,Furniture,South,Mobile App,COD,2,109.51,25.0,164.27,19.49,New
200830,2022-01-13,Sports,Fitness,West,Mobile App,Card,1,104.5,15.0,88.83,4.1,VIP
200831,2022-12-20,Home & Kitchen,Kitchenware,West,Marketplace,Card,2,186.83,15.0,317.61,10.32,New
200832,2023-11-02,Electronics,Laptops,North,Online,Card,3,133.63,0.0,400.89,91.47,VIP
200833,2023-10-02,Sports,Outdoor,East,Retail,Netbanking,1,126.4,25.0,94.8,7.74,New
200834,2023-09-22,Home & Kitchen,Furniture,North,Marketplace,UPI,1,100.02,15.0,85.02,13.43,Returning
200835,2022-03-02,Electronics,Audio,West,Marketplace,Card,1,131.32,0.0,131.32,25.6,Returning
200836,2023-06-17,Electronics,Laptops,North,Retail,UPI,1,198.56,15.0,168.78,40.53,Returning
200837,2023-06-08,Fashion,Kids,West,Mobile App,UPI,1,171.22,0.0,171.22,14.93,Returning
200838,2023-07-19,Electronics,Phones,South,Marketplace,Card,1,143.93,20.0,115.14,19.67,Returning
200839,2022-06-08,Electronics,Accessories,West,Marketplace,Card,1,100.98,10.0,90.88,12.95,Returning
200840,2022-08-01,Electronics,Accessories,South,Mobile App,Card,1,106.17,15.0,90.24,22.64,Returning
200841,2022-03-20,Fashion,Kids,South,Online,Card,1,89.74,20.0,71.79,17.75,New
200842,2022-12-20,Health,Supplements,North,Online,Card,3,90.22,15.0,230.06,21.38,New
200843,2022-11-20,Electronics,Audio,South,Retail,Card,2,508.51,0.0,1017.02,269.61,New
200844,2022-09-05,Home & Kitchen,Kitchenware,East,Mobile App,Card,1,101.21,25.0,75.91,1.88,New
200845,2023-07-28,Sports,Fitness,West,Online,UPI,1,114.09,25.0,85.57,10.49,New
200846,2022-12-21,Home & Kitchen,Furniture,East,Retail,UPI,2,34.64,10.0,62.35,8.9,Returning
200847,2023-02-08,Electronics,Phones,West,Online,Card,3,178.4,0.0,535.2,86.1,New
200848,2022-05-28,Home & Kitchen,Decor,North,Retail,Card,1,99.58,20.0,79.66,10.18,New
200849,2022-01-16,Sports,Fitness,North,Online,Card,1,52.93,5.0,50.28,3.44,Returning
200850,2022-05-05,Fashion,Men,North,Retail,Card,1,159.06,0.0,159.06,31.43,VIP
200851,2022-10-26,Electronics,Audio,North,Retail,Card,1,171.5,0.0,171.5,48.08,Returning
200852,2022-07-07,Health,Supplements,East,Online,UPI,2,245.97,10.0,442.75,113.37,VIP
200853,2022-11-09,Fashion,Women,North,Mobile App,UPI,3,145.8,20.0,349.92,7.45,VIP
200854,2022-04-13,Home & Kitchen,Furniture,East,Online,Card,3,74.49,15.0,189.95,34.54,Returning
200855,2022-12-31,Electronics,Audio,South,Online,UPI,1,323.64,0.0,323.64,48.4,Returning
200856,2022-06-17,Sports,Fitness,South,Online,Card,1,184.36,5.0,175.14,48.53,Returning
200857,2022-01-23,Health,Supplements,North,Marketplace,COD,2,86.93,0.0,173.86,17.83,New
200858,2022-09-02,Fashion,Women,North,Online,Card,1,35.59,0.0,35.59,4.57,New
200859,2023-11-11,Home & Kitchen,Kitchenware,West,Online,COD,1,50.78,25.0,38.09,1.75,Returning
200860,2023-09-02,Health,Personal Care,South,Retail,COD,1,249.09,5.0,236.64,46.0,New
200861,2022-05-02,Health,Personal Care,North,Retail,Card,1,143.05,15.0,121.59,20.56,Returning
200862,2023-04-03,Sports,Outdoor,East,Online,Card,1,54.8,25.0,41.1,0.41,Returning
200863,2022-01-27,Home & Kitchen,Furniture,North,Marketplace,UPI,3,42.31,25.0,95.2,13.56,Returning
200864,2022-10-23,Fashion,Women,West,Marketplace,Card,1,158.43,20.0,126.74,16.46,Returning
200865,2022-10-12,Sports,Outdoor,North,Online,Card,1,71.98,5.0,68.38,21.17,New
200866,2022-01-27,Health,Personal Care,East,Online,Card,1,97.38,15.0,82.77,7.58,Returning
200867,2022-05-26,Electronics,Accessories,South,Mobile App,UPI,1,98.4,20.0,78.72,15.08,VIP
200868,2023-01-08,Fashion,Men,South,Online,Card,2,33.15,10.0,59.67,7.87,Returning
200869,2023-12-19,Electronics,Audio,North,Online,COD,1,83.54,0.0,83.54,17.87,VIP
200870,2022-01-09,Fashion,Kids,East,Online,Card,1,300.51,15.0,255.43,17.41,New
200871,2023-03-03,Sports,Outdoor,South,Online,Card,1,65.13,10.0,58.62,9.91,VIP
200872,2023-09-12,Sports,Fitness,South,Online,Card,1,63.9,25.0,47.92,11.7,Returning
200873,2022-06-01,Fashion,Men,South,Marketplace,Card,1,209.3,15.0,177.91,15.91,Returning
200874,2023-02-05,Home & Kitchen,Kitchenware,West,Online,Card,1,177.91,0.0,177.91,32.83,VIP
200875,2022-12-26,Sports,Outdoor,West,Marketplace,UPI,1,158.97,10.0,143.07,28.42,Returning
200876,2023-08-23,Electronics,Audio,North,Marketplace,UPI,1,149.26,25.0,111.94,7.52,New
200877,2023-03-01,Sports,Outdoor,West,Mobile App,UPI,1,64.33,0.0,64.33,15.45,Returning
200878,2023-10-04,Electronics,Phones,North,Mobile App,Card,1,344.13,10.0,309.72,78.13,New
200879,2023-04-18,Sports,Fitness,West,Online,Card,1,232.22,10.0,209.0,37.44,New
200880,2022-03-08,Sports,Fitness,North,Marketplace,Card,1,112.39,20.0,89.91,21.73,Returning
200881,2023-10-30,Electronics,Laptops,East,Retail,UPI,1,65.55,0.0,65.55,5.62,Returning
200882,2022-12-14,Home & Kitchen,Furniture,North,Mobile App,Card,1,275.48,10.0,247.93,35.0,New
200883,2023-03-08,Health,Personal Care,West,Online,COD,1,479.59,0.0,479.59,126.26,VIP
200884,2022-12-09,Health,Supplements,West,Retail,Netbanking,1,40.05,5.0,38.05,10.75,Returning
200885,2022-07-25,Home & Kitchen,Furniture,West,Mobile App,UPI,3,30.09,0.0,90.27,21.13,New
200886,2022-02-03,Fashion,Women,East,Marketplace,Card,1,81.91,0.0,81.91,18.87,Returning
200887,2022-02-10,Fashion,Women,North,Mobile App,Card,3,30.37,20.0,72.89,6.34,Returning
200888,2023-12-02,Health,Personal Care,South,Online,Card,3,211.19,5.0,601.89,129.52,VIP
200889,2022-03-23,Fashion,Women,East,Retail,Netbanking,2,118.27,10.0,212.89,79.81,New
200890,2023-05-02,Fashion,Men,North,Online,UPI,1,186.04,20.0,148.83,13.62,Returning
200891,2022-09-08,Health,Personal Care,West,Online,UPI,1,153.99,0.0,153.99,20.57,VIP
200892,2023-06-23,Electronics,Accessories,West,Retail,Card,1,146.09,25.0,109.57,7.64,Returning
200893,2022-05-28,Home & Kitchen,Furniture,East,Mobile App,Card,3,68.74,10.0,185.6,1.86,New
200894,2023-01-18,Home & Kitchen,Decor,North,Mobile App,Netbanking,1,74.73,0.0,74.73,9.65,VIP
200895,2022-03-18,Sports,Outdoor,South,Online,Card,1,51.88,0.0,51.88,12.47,Returning
200896,2023-12-30,Sports,Fitness,West,Online,Card,1,99.98,0.0,99.98,18.29,Returning
200897,2023-07-19,Home & Kitchen,Decor,South,Online,UPI,1,49.48,20.0,39.58,1.1,New
200898,2022-10-15,Home & Kitchen,Kitchenware,North,Marketplace,Netbanking,1,42.48,5.0,40.36,6.29,Returning
200899,2023-12-04,Home & Kitchen,Kitchenware,East,Mobile App,UPI,1,202.5,10.0,182.25,1.82,VIP
200900,2022-09-15,Health,Personal Care,North,Retail,UPI,1,85.87,5.0,81.58,4.98,Returning
200901,2022-05-03,Home & Kitchen,Kitchenware,East,Online,Card,1,32.68,0.0,32.68,2.4,New
200902,2022-10-21,Electronics,Audio,North,Retail,Card,1,95.58,20.0,76.46,0.76,New
200903,2022-07-04,Fashion,Men,South,Marketplace,Card,1,105.46,5.0,100.19,11.36,Returning
200904,2023-05-23,Fashion,Kids,North,Online,COD,3,285.64,5.0,814.07,71.05,Returning
200905,2023-07-13,Health,Personal Care,West,Online,UPI,3,40.89,0.0,122.67,53.97,Returning
200906,2023-12-10,Fashion,Women,East,Online,UPI,1,80.96,15.0,68.82,1.42,Returning
200907,2022-12-31,Fashion,Men,South,Mobile App,Netbanking,2,108.07,15.0,183.72,42.06,New
200908,2022-02-08,Health,Supplements,West,Retail,Netbanking,1,189.0,20.0,151.2,21.52,New
200909,2022-05-11,Fashion,Men,North,Online,Card,1,43.54,25.0,32.66,2.19,New
200910,2023-03-28,Fashion,Kids,North,Retail,Card,2,619.56,0.0,1239.12,265.0,Returning
200911,2023-08-13,Home & Kitchen,Kitchenware,West,Online,Netbanking,1,25.73,25.0,19.3,0.19,Returning
200912,2022-12-31,Fashion,Women,East,Online,Netbanking,1,29.95,0.0,29.95,4.17,New
200913,2022-11-06,Sports,Fitness,South,Marketplace,Card,1,72.2,25.0,54.15,10.24,New
200914,2022-08-30,Electronics,Laptops,West,Online,COD,1,93.26,0.0,93.26,10.72,New
200915,2023-04-20,Home & Kitchen,Decor,North,Marketplace,Card,3,42.14,10.0,113.78,1.14,New
200916,2022-08-09,Fashion,Kids,South,Online,Card,1,138.14,0.0,138.14,31.59,New
200917,2022-03-31,Home & Kitchen,Furniture,North,Online,Card,1,104.82,5.0,99.58,14.18,VIP
200918,2023-05-06,Electronics,Phones,East,Online,Card,2,405.21,20.0,648.34,74.66,Returning
200919,2022-10-02,Sports,Fitness,South,Mobile App,Card,1,37.82,0.0,37.82,6.57,VIP
200920,2022-06-15,Electronics,Audio,West,Online,Card,3,98.73,20.0,236.95,22.99,New
200921,2023-03-14,Health,Personal Care,South,Marketplace,UPI,2,180.75,10.0,325.35,55.84,Returning
200922,2022-01-04,Electronics,Laptops,South,Online,UPI,1,185.85,25.0,139.39,10.62,New
200923,2022-12-19,Fashion,Men,East,Online,Card,2,43.93,10.0,79.07,11.12,New
200924,2022-03-24,Fashion,Men,West,Retail,Card,1,152.52,5.0,144.89,34.79,Returning
200925,2023-01-19,Home & Kitchen,Decor,North,Marketplace,COD,1,44.0,15.0,37.4,6.2,Returning
200926,2023-08-21,Electronics,Audio,West,Marketplace,Netbanking,1,77.26,0.0,77.26,23.13,Returning
200927,2023-03-25,Fashion,Kids,South,Mobile App,COD,1,483.89,10.0,435.5,52.58,Returning
200928,2022-04-28,Fashion,Women,North,Marketplace,UPI,1,157.41,5.0,149.54,7.92,Returning
200929,2022-07-06,Electronics,Accessories,East,Mobile App,Netbanking,1,190.03,20.0,152.02,4.85,New
200930,2022-06-13,Electronics,Laptops,West,Online,Card,2,95.34,0.0,190.68,18.58,New
200931,2022-09-18,Home & Kitchen,Decor,North,Mobile App,Card,2,68.55,0.0,137.1,26.76,Returning
200932,2022-05-12,Fashion,Kids,North,Online,UPI,1,51.33,10.0,46.2,11.88,New
200933,2023-04-11,Fashion,Men,West,Marketplace,Card,2,44.45,0.0,88.9,3.36,New
200934,2023-10-19,Fashion,Men,East,Online,Card,2,115.49,0.0,230.98,41.91,Returning
200935,2022-06-09,Sports,Outdoor,West,Mobile App,Netbanking,1,59.44,0.0,59.44,13.63,Returning
200936,2023-10-19,Sports,Outdoor,South,Mobile App,UPI,1,105.9,0.0,105.9,23.37,Returning
200937,2022-04-20,Home & Kitchen,Decor,East,Marketplace,Card,3,117.23,15.0,298.94,47.38,VIP
200938,2023-06-16,Fashion,Men,North,Retail,Card,3,140.74,0.0,422.22,82.25,New
200939,2022-05-14,Sports,Outdoor,West,Online,COD,3,177.55,25.0,399.49,18.18,Returning
200940,2022-02-25,Fashion,Women,North,Online,COD,1,40.37,10.0,36.33,7.89,Returning
200941,2023-01-20,Home & Kitchen,Decor,East,Mobile App,UPI,1,148.45,0.0,148.45,20.14,VIP
200942,2023-01-29,Sports,Outdoor,South,Online,UPI,2,63.02,20.0,100.83,17.96,Returning
200943,2022-10-05,Electronics,Accessories,East,Retail,COD,1,349.78,20.0,279.82,18.96,New
200944,2022-08-12,Home & Kitchen,Decor,South,Online,COD,1,31.84,5.0,30.25,3.68,New
200945,2023-07-11,Fashion,Women,North,Online,Card,3,65.89,5.0,187.79,1.88,Returning
200946,2023-02-10,Fashion,Men,North,Online,COD,3,27.44,15.0,69.97,9.82,New
200947,2023-05-07,Electronics,Phones,North,Marketplace,Card,1,63.67,25.0,47.75,7.96,Returning
200948,2022-04-14,Fashion,Women,South,Retail,Card,1,87.95,5.0,83.55,24.4,Returning
200949,2023-03-03,Electronics,Accessories,North,Retail,Card,1,101.85,5.0,96.76,17.22,Returning
200950,2022-05-19,Electronics,Laptops,West,Marketplace,COD,1,185.22,20.0,148.18,1.48,New
200951,2022-09-27,Sports,Fitness,North,Mobile App,Card,3,214.68,5.0,611.84,114.65,New
200952,2023-12-14,Electronics,Phones,West,Online,Card,2,87.99,25.0,131.98,10.73,New
200953,2022-11-02,Home & Kitchen,Decor,East,Marketplace,Netbanking,2,173.87,20.0,278.19,37.2,New
200954,2022-08-14,Electronics,Accessories,North,Online,Card,1,60.19,5.0,57.18,12.17,Returning
200955,2022-07-08,Home & Kitchen,Furniture,South,Marketplace,Card,2,72.48,25.0,108.72,12.86,New
200956,2022-06-30,Fashion,Men,West,Marketplace,Netbanking,2,166.71,10.0,300.08,31.63,New
200957,2023-02-20,Electronics,Accessories,North,Online,UPI,1,160.29,20.0,128.23,8.81,Returning
200958,2022-07-03,Fashion,Women,South,Online,Card,2,58.11,25.0,87.16,7.46,Returning
200959,2023-04-03,Electronics,Laptops,East,Retail,Card,1,78.46,0.0,78.46,12.41,Returning
200960,2022-10-30,Electronics,Laptops,East,Online,Card,1,165.74,10.0,149.17,15.67,New
200961,2022-04-27,Fashion,Kids,West,Online,UPI,1,187.14,25.0,140.35,9.37,New
200962,2022-03-29,Home & Kitchen,Furniture,South,Online,Card,2,56.36,10.0,101.45,24.46,Returning
200963,2023-02-14,Home & Kitchen,Furniture,West,Online,UPI,1,236.1,15.0,200.69,36.14,New
200964,2023-01-09,Home & Kitchen,Kitchenware,West,Mobile App,Card,3,68.69,0.0,206.07,53.27,Returning
200965,2023-09-20,Health,Personal Care,East,Marketplace,Card,2,43.52,0.0,87.04,25.24,New
200966,2022-08-17,Sports,Fitness,North,Online,UPI,1,368.7,25.0,276.52,43.48,VIP
200967,2023-06-07,Sports,Outdoor,East,Mobile App,Card,1,175.58,0.0,175.58,45.79,Returning
200968,2022-08-21,Health,Personal Care,West,Online,Card,3,55.37,25.0,124.58,9.56,New
200969,2022-08-20,Fashion,Kids,West,Mobile App,UPI,3,69.37,10.0,187.3,23.05,VIP
200970,2023-05-13,Fashion,Kids,West,Marketplace,Card,3,70.7,25.0,159.08,5.92,New
200971,2022-03-15,Health,Supplements,East,Online,Card,3,100.92,15.0,257.35,6.07,New
200972,2023-12-20,Electronics,Audio,West,Retail,Card,3,81.35,0.0,244.05,39.82,Returning
200973,2022-02-26,Fashion,Kids,North,Online,Card,2,57.68,15.0,98.06,5.16,New
200974,2022-01-14,Sports,Outdoor,South,Marketplace,Card,2,44.21,0.0,88.42,11.41,Returning
200975,2022-02-02,Home & Kitchen,Furniture,East,Online,Card,1,88.97,5.0,84.52,17.62,Returning
200976,2022-02-09,Fashion,Kids,North,Mobile App,COD,1,26.98,20.0,21.58,4.72,New
200977,2022-12-08,Electronics,Accessories,West,Retail,COD,1,518.97,25.0,389.23,85.47,Returning
200978,2022-03-17,Fashion,Women,North,Online,COD,2,112.84,10.0,203.11,47.81,New
200979,2022-11-27,Fashion,Kids,North,Online,UPI,1,76.34,10.0,68.71,24.59,Returning
200980,2022-11-23,Home & Kitchen,Decor,North,Online,Card,1,67.3,0.0,67.3,19.26,New
200981,2022-05-18,Fashion,Women,North,Retail,Card,3,37.76,0.0,113.28,23.35,Returning
200982,2023-03-10,Home & Kitchen,Kitchenware,South,Online,Card,1,107.04,10.0,96.34,0.96,Returning
200983,2022-11-15,Electronics,Accessories,South,Online,UPI,3,287.37,5.0,819.0,183.85,New
200984,2023-11-12,Sports,Outdoor,West,Online,Netbanking,1,89.94,20.0,71.95,4.03,Returning
200985,2022-10-16,Home & Kitchen,Furniture,North,Mobile App,UPI,1,161.61,0.0,161.61,18.46,Returning
200986,2022-08-05,Health,Personal Care,East,Online,Card,1,346.33,20.0,277.06,50.59,Returning
200987,2022-09-20,Home & Kitchen,Decor,East,Online,COD,1,180.95,20.0,144.76,1.45,New
200988,2023-03-10,Electronics,Audio,North,Online,Card,1,217.19,5.0,206.33,50.47,Returning
200989,2023-09-01,Sports,Fitness,South,Marketplace,COD,1,106.81,25.0,80.11,3.53,New
200990,2022-01-16,Sports,Outdoor,West,Marketplace,Card,1,36.36,20.0,29.09,1.49,New
200991,2023-10-09,Fashion,Men,South,Online,Card,2,295.54,10.0,531.97,92.03,New
200992,2022-10-15,Fashion,Kids,East,Retail,Netbanking,1,135.08,0.0,135.08,31.47,New
200993,2022-10-11,Fashion,Women,South,Online,UPI,1,113.5,0.0,113.5,16.49,Returning
200994,2023-01-12,Health,Supplements,East,Mobile App,Card,1,131.12,0.0,131.12,26.64,Returning
200995,2022-03-26,Sports,Fitness,South,Mobile App,Card,1,429.54,5.0,408.06,71.74,Returning
200996,2022-08-27,Electronics,Accessories,East,Marketplace,Card,3,68.47,20.0,164.33,32.88,Returning
200997,2022-09-07,Fashion,Men,West,Mobile App,Netbanking,1,199.19,10.0,179.27,21.08,New
200998,2022-01-19,Electronics,Audio,North,Retail,Netbanking,1,130.19,20.0,104.15,14.95,New
200999,2023-10-28,Electronics,Audio,East,Mobile App,Card,1,77.51,15.0,65.88,9.27,Returning
201000,2023-12-11,Electronics,Laptops,West,Mobile App,Card,1,159.88,0.0,159.88,52.45,New
201001,2023-02-27,Electronics,Phones,South,Online,Card,1,74.42,10.0,66.98,14.36,Returning
201002,2022-12-06,Electronics,Phones,South,Mobile App,UPI,1,284.92,0.0,284.92,22.67,New
201003,2023-12-04,Electronics,Phones,North,Online,Card,2,112.44,5.0,213.64,36.15,VIP
201004,2023-07-03,Sports,Fitness,North,Retail,Card,1,73.58,5.0,69.9,13.25,New
201005,2023-01-11,Fashion,Men,North,Mobile App,Card,3,46.39,25.0,104.38,1.15,New
201006,2022-07-31,Electronics,Laptops,West,Online,Card,1,69.49,20.0,55.59,4.11,New
201007,2022-08-17,Home & Kitchen,Kitchenware,East,Retail,Card,1,448.81,15.0,381.49,26.86,New
201008,2023-03-05,Fashion,Kids,West,Online,Card,1,44.49,5.0,42.27,11.21,Returning
201009,2022-02-26,Home & Kitchen,Kitchenware,West,Online,Card,1,43.3,0.0,43.3,9.91,New
201010,2022-04-15,Fashion,Kids,South,Mobile App,Card,1,90.18,25.0,67.64,6.95,Returning
201011,2022-11-04,Electronics,Laptops,West,Online,Card,1,74.34,25.0,55.76,0.93,VIP
201012,2022-10-20,Sports,Fitness,North,Retail,Card,2,63.71,5.0,121.05,35.36,Returning
201013,2023-09-02,Fashion,Kids,South,Retail,Card,2,246.6,25.0,369.9,38.11,Returning
201014,2023-12-03,Electronics,Laptops,North,Online,Netbanking,1,247.08,25.0,185.31,38.3,Returning
201015,2022-08-19,Fashion,Men,South,Online,Netbanking,1,441.0,25.0,330.75,43.06,Returning
201016,2023-09-18,Home & Kitchen,Kitchenware,South,Marketplace,UPI,3,72.46,0.0,217.38,37.93,Returning
201017,2023-04-02,Home & Kitchen,Kitchenware,West,Mobile App,UPI,1,88.59,20.0,70.87,2.4,Returning
201018,2023-10-18,Sports,Fitness,South,Marketplace,Netbanking,3,99.12,0.0,297.36,76.0,New
201019,2023-10-31,Home & Kitchen,Furniture,North,Retail,Netbanking,1,123.56,25.0,92.67,14.48,New
201020,2022-08-05,Fashion,Women,West,Online,Card,1,116.57,20.0,93.26,0.93,Returning
201021,2022-04-23,Electronics,Audio,North,Retail,Card,1,186.94,0.0,186.94,60.47,VIP
201022,2023-07-12,Electronics,Audio,East,Marketplace,Card,1,143.08,15.0,121.62,18.42,New
201023,2022-12-17,Electronics,Phones,East,Retail,COD,1,101.1,0.0,101.1,35.16,Returning
201024,2023-05-12,Health,Personal Care,North,Online,Card,3,124.41,15.0,317.25,54.9,New
201025,2022-06-25,Electronics,Accessories,North,Online,Card,1,145.13,5.0,137.87,23.51,New
201026,2023-09-10,Home & Kitchen,Kitchenware,South,Mobile App,Card,1,68.65,15.0,58.35,16.96,Returning
201027,2022-05-30,Fashion,Women,North,Online,UPI,1,162.68,0.0,162.68,45.58,New
201028,2023-07-28,Electronics,Laptops,East,Retail,Card,2,67.36,25.0,101.04,4.71,New
201029,2022-09-15,Electronics,Accessories,North,Retail,Card,1,111.98,15.0,95.18,24.22,New
201030,2022-10-05,Fashion,Kids,West,Marketplace,UPI,1,197.05,0.0,197.05,34.14,Returning
201031,2022-08-27,Home & Kitchen,Decor,East,Online,Netbanking,1,130.77,0.0,130.77,25.77,Returning
201032,2023-10-03,Sports,Fitness,North,Mobile App,Card,1,38.07,0.0,38.07,6.65,Returning
201033,2023-07-11,Fashion,Kids,West,Marketplace,UPI,3,161.18,5.0,459.36,102.91,New
201034,2022-05-09,Health,Supplements,East,Online,Card,1,149.91,20.0,119.93,1.2,VIP
201035,2022-12-15,Sports,Fitness,East,Mobile App,UPI,1,87.98,15.0,74.78,9.08,Returning
201036,2023-10-22,Sports,Fitness,North,Online,UPI,2,48.48,25.0,72.72,4.86,Returning
201037,2023-01-07,Fashion,Women,North,Retail,Card,1,40.01,0.0,40.01,5.2,New
201038,2022-08-17,Home & Kitchen,Kitchenware,West,Marketplace,UPI,1,53.24,20.0,42.59,5.39,New
201039,2022-01-02,Health,Supplements,East,Online,Card,1,127.32,5.0,120.95,24.58,Returning
201040,2023-03-15,Fashion,Kids,North,Online,COD,2,34.15,0.0,68.3,12.84,New
201041,2022-06-13,Fashion,Men,South,Mobile App,Netbanking,3,29.76,20.0,71.42,13.75,New
201042,2022-11-12,Fashion,Women,West,Online,Card,1,141.6,15.0,120.36,31.43,Returning
201043,2022-01-10,Fashion,Kids,North,Online,UPI,2,43.33,25.0,65.0,3.74,New
201044,2023-11-23,Health,Personal Care,North,Online,COD,2,72.56,20.0,116.1,25.85,New
201045,2022-10-08,Health,Personal Care,North,Online,Netbanking,1,35.25,0.0,35.25,4.59,Returning
201046,2022-09-06,Fashion,Kids,West,Marketplace,UPI,1,354.51,10.0,319.06,74.73,VIP
201047,2022-06-27,Home & Kitchen,Decor,West,Online,UPI,1,62.22,5.0,59.11,1.62,Returning
201048,2022-10-29,Home & Kitchen,Kitchenware,North,Retail,Card,1,102.25,0.0,102.25,21.25,New
201049,2023-11-13,Health,Personal Care,West,Mobile App,Card,1,250.8,5.0,238.26,51.09,Returning
201050,2022-03-16,Fashion,Men,East,Online,COD,3,51.36,20.0,123.26,19.35,VIP
201051,2022-04-13,Electronics,Phones,East,Online,Netbanking,1,111.79,15.0,95.02,28.18,Returning
201052,2022-02-25,Fashion,Men,South,Retail,Card,2,44.02,15.0,74.83,0.75,VIP
201053,2023-09-03,Fashion,Kids,West,Online,Netbanking,3,62.76,10.0,169.45,48.48,VIP
201054,2022-09-14,Fashion,Women,South,Online,Card,3,72.63,0.0,217.89,41.46,Returning
201055,2023-12-14,Fashion,Women,South,Online,COD,1,39.93,20.0,31.94,2.03,New
201056,2023-11-03,Home & Kitchen,Decor,South,Mobile App,UPI,1,32.34,0.0,32.34,3.78,Returning
201057,2023-10-04,Fashion,Women,North,Online,Card,1,349.81,0.0,349.81,102.77,New
201058,2023-04-19,Sports,Outdoor,South,Mobile App,Card,1,33.21,25.0,24.91,0.6,New
201059,2022-07-01,Fashion,Men,West,Retail,UPI,2,71.53,20.0,114.45,9.76,New
201060,2022-01-05,Electronics,Laptops,West,Online,COD,1,121.31,5.0,115.24,26.47,New
201061,2023-06-26,Electronics,Accessories,East,Marketplace,UPI,1,217.99,0.0,217.99,43.86,New
201062,2022-04-15,Fashion,Women,South,Online,UPI,2,205.91,20.0,329.46,23.59,New
201063,2023-11-09,Sports,Fitness,West,Online,UPI,2,167.34,10.0,301.21,20.6,Returning
201064,2023-04-11,Home & Kitchen,Kitchenware,West,Online,UPI,1,88.69,15.0,75.39,9.9,New
201065,2022-03-27,Health,Personal Care,West,Retail,Netbanking,1,505.49,0.0,505.49,48.61,Returning
201066,2023-09-13,Electronics,Laptops,South,Mobile App,Netbanking,3,102.6,5.0,292.41,5.87,VIP
201067,2023-06-23,Electronics,Audio,South,Online,Netbanking,1,172.78,5.0,164.14,23.17,Returning
201068,2023-08-06,Health,Personal Care,South,Online,Netbanking,1,198.34,10.0,178.51,48.77,VIP
201069,2022-07-25,Sports,Outdoor,East,Online,Card,1,68.65,0.0,68.65,19.22,Returning
201070,2022-12-18,Fashion,Women,South,Online,Card,1,194.86,25.0,146.15,9.3,New
201071,2022-08-07,Sports,Outdoor,North,Online,Card,1,254.89,5.0,242.15,75.82,New
201072,2022-01-09,Sports,Fitness,South,Online,Card,3,138.73,10.0,374.57,9.59,New
201073,2022-03-12,Health,Supplements,East,Mobile App,Card,3,233.45,5.0,665.33,103.89,New
201074,2023-02-28,Sports,Fitness,North,Marketplace,Card,1,65.42,5.0,62.15,9.45,New
201075,2023-10-23,Fashion,Kids,South,Online,Card,3,49.11,25.0,110.5,1.1,New
201076,2022-02-16,Electronics,Phones,West,Retail,Card,2,173.17,0.0,346.34,116.16,Returning
201077,2023-12-10,Health,Supplements,East,Retail,Netbanking,2,128.36,20.0,205.38,32.72,Returning
201078,2023-08-13,Fashion,Kids,South,Retail,Card,1,75.26,15.0,63.97,14.11,New
201079,2023-07-27,Fashion,Men,West,Online,Card,1,458.83,0.0,458.83,114.35,VIP
201080,2023-05-08,Electronics,Phones,North,Online,Netbanking,1,184.17,0.0,184.17,52.63,New
201081,2022-02-16,Fashion,Men,West,Retail,Card,1,160.4,5.0,152.38,17.52,New
201082,2022-08-22,Fashion,Kids,East,Retail,Card,1,237.55,0.0,237.55,30.78,Returning
201083,2022-01-10,Fashion,Men,West,Marketplace,Netbanking,1,73.69,0.0,73.69,20.99,Returning
201084,2023-01-06,Health,Supplements,East,Marketplace,UPI,3,88.3,15.0,225.16,19.95,Returning
201085,2023-02-21,Electronics,Accessories,West,Mobile App,Card,1,344.51,20.0,275.61,38.39,Returning
201086,2022-03-09,Electronics,Phones,South,Online,Card,2,61.86,25.0,92.79,10.15,Returning
201087,2022-11-15,Health,Personal Care,South,Mobile App,Card,2,259.09,10.0,466.36,49.55,VIP
201088,2023-03-21,Fashion,Kids,West,Online,Card,1,395.08,0.0,395.08,135.26,Returning
201089,2022-07-23,Home & Kitchen,Kitchenware,East,Marketplace,COD,3,96.98,15.0,247.3,22.04,Returning
